user_id,item_id
25658530,50221430
25658530,55680332
25658530,57623736
2570218,275245356
2570218,350335174
2570218,94811712
2570218,367177119
2570218,7088903
2570218,379914511
25737649,336145229
25737649,17712290
25744864,92654776
25744864,351359029
25814962,305434303
25814962,212927860
25814962,337971812
25814962,387962219
25814962,47910674
25966114,280643516
25966114,182954957
25966114,24502387
25966114,66951753
25966114,46178787
25966114,123314474
25966114,139425971
26025127,340176352
26186230,221485570
26352376,37672618
26428516,294692611
26491468,389387348
26491468,80552457
26491468,360194418
26491468,198715997
26491468,342884796
26491468,22565309
2659501,269907159
26694934,46752896
26694934,274714629
26694934,355665126
26694934,347760575
26694934,359906072
26748949,376305433
26748949,226086205
26748949,188959027
26748949,233897645
26748949,45974177
26748949,7623313
26748949,1399779
26748949,332555398
26842906,231956025
26894059,353441108
26894059,103120757
26894059,184424807
26894059,103120757
26894059,26082508
26900041,23475579
26900041,176953703
26900041,146517913
26900041,231775939
26900041,330971269
26900041,388541255
26900041,390083527
26900041,339517707
26900041,288648130
26900041,83210746
26923810,70573244
26923810,66866104
26923810,219648854
26923810,95250589
26923810,399360503
26968945,313053463
26968945,372538121
26968945,344490464
26968945,311407625
26968945,17769740
26968945,175725688
26968945,296573472
26968945,185988555
26980240,235319116
26980240,34093038
26998732,348056366
26998732,251330158
26998732,132680692
26998732,80917433
26998732,299902557
26998732,62144457
26998732,359959411
26998732,45556002
27068950,221802043
27068950,157735217
27068950,26365199
27108064,265836791
27136711,382966894
2717587,280284413
2717587,143109046
2717587,229774332
27262147,333566621
27268474,283892776
27268474,316387259
27275005,86075147
27275005,256501442
27275005,303910107
27275005,280257634
27275005,43774322
27275005,167637958
27275005,61309117
27275005,365784530
27275005,99447738
27275005,19838648
27275005,254217577
27275005,352330999
27275005,11045321
27275005,333057375
27275005,223229811
27275005,149888594
27275005,224844285
27275005,134037660
27275005,275002733
27415559,96191608
27431243,54390273
27431243,69281737
27431243,398001492
27447683,36641607
27447683,64025406
27447683,321102519
27447683,36641607
27508229,212090812
27508229,348269862
27548129,51384399
27556988,201969644
27556988,201969644
27559334,138539428
27559334,203171741
27677108,201230121
27677108,73117374
27802109,121899577
27802109,10660588
27802109,248472943
27802109,249656709
27802109,184642407
27802109,248472943
27802109,371258166
27802109,248472943
27802109,249656709
27802109,377372333
27802109,249656709
27831488,228690210
27831488,328371723
27831488,57661436
27951998,357554047
27951998,333610486
27951998,373765430
27951998,114159376
27951998,26251578
27968846,262051694
27968846,101135588
27968846,337930426
27968846,249572257
27989765,262625727
28051718,30135654
28051718,315665046
28093157,175198250
28093157,237518322
28093157,22299405
28093157,395630391
28115180,278548067
28115180,159855815
28115180,366408542
28140683,42158970
28140683,341611541
28140683,297331488
28140683,117574024
28140683,9705600
28152449,402633721
28165193,184174602
28165193,396085518
28165193,390855094
28165193,89898574
28178051,192494247
28178051,309806224
28178051,249403460
28180583,293783002
28180583,226181623
28180583,13910244
28180583,106812294
28180583,378914037
28180583,163515330
28180583,38432218
28180583,154674150
28180583,163515330
28180583,237505531
28180583,237505531
28180583,293783002
28180583,106812294
28180583,177979217
28180583,293783002
28254671,21519397
28254671,271622166
28266836,270760672
28266836,317424145
28406234,103867855
28415501,35987380
28415501,59226095
28477565,252880454
28477565,360674394
28477565,217357776
28482842,284675118
28482842,135552975
28510190,106278133
29026196,271039166
29044730,344017220
29044730,389912999
29044730,370380633
29044730,310286651
29044730,292975910
29122490,339661387
29129777,133789000
29129777,153636357
29136308,95118888
29136308,198543168
29136308,222085406
29136308,378989603
29136308,240199436
29141072,93543100
29141072,82275644
29141072,139533689
29235785,303778060
29235785,304221348
29235785,139744584
29235785,114634723
29235785,127399704
29235785,329657395
29373632,154146739
29373632,63873473
29373632,267612566
29498579,326693147
29498579,355382748
29611928,149936268
29611928,211276971
29611928,368233625
29611928,101268199
29611928,381795022
29611928,309377799
29611928,215397691
29611928,369260895
29611928,90159986
29611928,139671483
2961442,267909918
2961442,351334128
29645591,196663626
29645591,81020708
29645591,234737968
29645591,205108218
29645591,3121485
29645591,322730816
29645591,242125399
29645591,110528605
29645591,181981965
29645591,187218506
29645591,341354908
29668961,329834169
29668961,287255045
29668961,225450258
29668961,247929620
29668961,332051831
29668961,298669182
29668961,8993225
29668961,198806354
29668961,386355905
29684399,134632501
29684399,1490572
29684399,202315530
29684399,125157108
29684399,8816162
29684399,239524892
29699594,160373659
29699594,12386833
29699594,25320823
29699594,389244705
29699594,165614484
29699594,227078761
29699594,271210229
29699594,161504805
29721926,257247475
29721926,370365685
29721926,72473275
29721926,331741803
29780294,194934315
29780294,239675988
29780294,143527370
29793950,60090188
29793950,116986578
29793950,230040199
29793950,343584897
29793950,170344991
29793950,215802949
29793950,288344095
29793950,105847951
29793950,51468299
29793950,373148931
29825003,220370089
29825003,60530063
29853689,340869480
29856035,172732866
29856035,390372032
29856035,308044993
29860619,312815071
29860619,87292404
29860619,117720530
29917265,57908681
29917265,2007547
29917265,188985050
29917265,59611648
30009492,196793876
30085017,366377983
30184494,42583830
30215100,33230905
30229602,186431971
302466,390841005
30293799,252876827
30293799,351734870
30351846,146895729
30351846,204643139
30351846,231236283
3035650,294590341
3035650,184250201
3037702,390844403
3037702,32180994
3037702,299107009
3037702,370037599
30399726,241714360
30399726,109092950
30411033,330904980
30411033,219151800
30411033,337764897
30411033,276264372
30411033,149565416
30411033,375393711
30463383,200329086
30539523,108026105
30539523,402741828
30539523,34670567
30539523,3019336
30539523,54565633
30539523,354318039
30539523,9881735
30657582,321646366
308109,70135684
308109,320989209
30912727,306886006
30912727,185865913
30960289,350662063
31062346,178748681
31079080,284157680
31097767,278371129
31097767,341694633
31097767,331075412
31097767,121608681
31097767,58553458
31097767,103519206
31097767,351765365
31142956,232516394
31246831,278191055
31246831,324293738
31246831,287649137
31246831,63358811
31246831,238787494
31246831,147060392
31246831,94583510
31246831,385728303
31246831,239655778
31246831,3482712
31446754,182095271
31446754,396238220
31446754,155431338
31446754,71532042
31446754,368676296
31446754,81766293
31446754,245698286
31446754,141503475
31446754,190361201
31446754,183546576
31446754,39234368
31446754,340317837
31446754,204770315
31446754,220679921
31446754,282950877
31446754,78072713
31446754,316727038
31485010,260910522
31485010,373803927
31485010,338029564
31485010,70309583
31485010,148539589
31485010,145722689
31485010,104137178
31485010,282731010
31485010,102225890
31561630,198767351
31561630,132154126
31613308,330708444
31723990,142656285
31762399,332004086
31762399,317297573
31849744,204118615
31849744,19329827
31849744,62612615
31849744,387457916
31849744,477546
31996498,184181655
32052328,298220509
32060788,264136393
32060788,379039263
32060788,136931663
32060788,333931867
32060788,219327850
32060788,267635436
32060788,71796857
32060788,339187849
32105782,266184865
32105782,133237045
32105782,79780753
32105782,236485415
32105782,269063064
32221219,90735375
32226301,111380946
32226301,222297672
32226301,169516994
32226301,43734229
32226301,287651589
32226301,378588753
32326339,67766710
32326339,358641140
32326339,79392947
32326339,138547602
32326339,199410073
32326339,260279261
32326339,326608374
32326339,10309532
32326339,304757459
32326339,309132021
32326339,137986828
32326339,70847119
32326339,334088383
32326339,145641972
32326339,56588679
3235573,327452317
3235573,57600135
3235573,44867038
3235573,260529960
3235573,238319564
3235573,175451542
3235573,105338514
32540806,356293257
32540806,12685216
32540806,58780836
32540806,232084631
32540806,333082427
32540806,2706679
32575429,375091209
32653588,3326772
32676559,272971566
32676559,191970458
32676559,363147219
32676559,33013186
32676559,61174308
32676559,361019732
32690704,383962343
32690704,157230691
32690704,142280171
32762740,291108761
3277525,272446871
3277525,362343107
3277525,108453792
3277525,196804026
3277525,84738453
3277525,348774560
32777689,150879193
32833684,148880564
3285586,313205429
3285586,123026700
3285586,115820784
3285586,364060819
32920426,304813634
32920426,116064841
32920426,383561586
32920426,369399209
32920426,153223970
32920426,303265072
32920426,175441857
32920426,389084268
32920426,227512477
32920426,132053863
32920426,63116823
32920426,255478899
32920426,377066543
32950612,38159729
32950612,184112327
32950612,120379829
32950612,54239418
32950612,153519101
33020032,211917361
33020032,28267576
33020032,162867130
33020032,267173098
33020032,378407238
33020032,49860551
3313048,74157231
3313048,61942056
3313048,19889444
3313048,303894380
3313048,149387006
3313048,303928854
3313048,306139386
33222691,238124912
33253837,328472776
33253837,128349470
33253837,183900921
33259765,297522105
33259765,176867783
33276694,229886149
33276694,112247515
33276694,119222220
33382018,131855006
33382018,274230363
33405685,61190649
33405685,71707190
33405685,291448436
33458443,17442291
33458443,202005314
33458443,218069973
3353347,172025245
3353347,83288278
3353347,363470782
3353347,12682424
3353347,31878787
3353347,290571644
3353347,164842579
3353347,312318769
3353347,175210001
3353347,26160986
3353347,124550852
3353347,117537759
33538654,97001604
33538654,239598540
33538654,24032323
33538654,402325676
33538654,38882150
33635794,104313745
33635794,94474707
33635794,68289678
3378655,277529692
3378655,159760519
3378655,37431461
3408454,25509842
3408454,22565309
34125247,204680146
34125247,25830628
34125247,353901488
34125247,170163700
34125247,54934698
34125247,109779599
34125247,168698202
34235644,310631086
34273207,55552824
34273207,247318130
34273207,243283871
34273207,204426777
3434650,16839594
3434650,394699599
3434650,252158550
3434650,299605714
3434650,97584376
3434650,311547641
3434650,241715238
3434650,16407740
3434650,327496603
34581076,43652403
34581076,43652403
3461293,100067653
34624531,184437514
34624531,380791668
34624531,345614569
34624531,241783233
34624531,386017475
34624531,262014963
34705588,14736479
34705588,202256780
34710466,237242632
34775275,381915641
34775275,24536687
34792318,181726796
34792318,359916772
34897837,6018160
34897837,279753616
34897837,213895017
34897837,149334464
34897837,183036815
34897837,273763921
34946218,319724083
34946218,298605167
35064397,217819533
35064397,396496533
35064397,127108427
35064397,357037406
35064397,199213292
35064397,140850963
35064397,28799895
35064397,294452575
35064397,140043250
35153476,134097045
35153476,371851203
35153476,90028212
35153476,244636836
35153476,229665962
35153476,262880870
35153476,325703836
35153476,77397455
35153476,278009906
35153476,8465761
35153476,263245389
35153476,347569888
35188099,190927972
35188099,353427475
35188099,341573794
35188099,32479294
35687702,152245186
35687702,25146338
35687702,175054968
35687702,282734411
35742092,333156091
35744942,124541788
35744942,334561046
35753411,217103243
35753411,54235427
35753411,244484071
35753411,23512804
35753411,181398146
35753411,257884632
35753411,274553154
35753411,54235427
3578977,40116022
3590671,333005962
3590671,240121046
3590671,77519662
3590671,398504935
3590671,316400226
3590671,125627837
35921894,56868874
35934752,180437080
35934752,201014813
36011102,275678207
3603940,383995914
36046922,35332423
36063452,389929160
36101825,383616105
36276632,300930741
36303287,341885348
36341648,45980520
36341648,333840138
36341648,180037206
36375425,402804298
36375425,259624195
36375425,146289939
36375425,119590277
36375425,303797472
36375425,69987130
36375425,145658012
36422153,216744349
36422153,24010002
36422153,281371517
36422153,396530034
36422153,243589872
36422153,82618581
36422153,403655083
36422153,294965222
36422153,30615480
36422153,130681923
36422153,297911132
36422153,297689031
36422153,168395536
36422153,372348557
36500426,180060366
36500426,184374544
36500426,350357508
36500426,106117751
36500426,391363194
36548990,254688512
36548990,359833439
36548990,268318896
36548990,112296508
36548990,331075175
36548990,213371189
36555521,61374400
36555521,26220773
36555521,365549541
36555521,354599841
36555521,21682036
36555521,37368105
36555521,118480655
36555521,353031369
36555521,153015243
36555521,104207540
36631343,262490823
36827081,206616811
36827081,5804053
36827081,45671711
36827081,143209789
36827081,182633336
3697045,122615441
37018769,401410453
37018769,152653892
37027637,65339047
37057823,390897081
37057823,200082165
37057823,305421297
37057823,43364415
37057823,362554406
37057823,260695479
3712846,24914049
37233131,362405028
37233131,215864780
37233131,174477553
37233131,378243291
37233131,183876559
37233131,389443571
37233131,170457378
37233131,152326565
37270685,27989088
3740182,368277900
37438289,50959038
37438289,270175112
37461701,217418178
37461701,11551737
37461701,118946039
37534184,385861026
37695800,279925837
3777256,31609311
37845311,161357093
37924829,387122535
37928819,144665944
37928819,28855806
3796636,220935397
38028824,86717513
38059058,390978895
38059058,215185816
38059058,184646444
38059058,184646444
38059058,228376504
38059058,236759840
38059058,116049839
38059058,231256427
38081264,171309356
38195252,113089871
38195252,279637431
38195252,150111904
38195252,40694929
38195252,257664445
38195252,61502356
38492429,30907485
38492429,252336650
38492429,320609193
38630573,346284591
38654789,151568435
38654789,198400340
38654789,246467195
38654789,396640695
38660360,354249496
38660360,228595196
38660360,62881970
38702324,14802112
38702324,275150820
38702324,370879009
38702324,235962911
38702324,331947098
38714774,314589833
38714774,324344697
38714774,77285816
38714774,330246839
38940893,180830883
38940893,338314655
38940893,326263462
38940893,160277709
38956649,152798792
38956649,27473383
38993651,398269657
38993651,190052607
38993651,206959237
38993651,330229964
39086441,372538121
39086441,72579759
39329021,307405904
39329021,192550294
39329021,240152909
39329021,383830351
39329021,271652875
39329021,167169765
39329021,206358562
39329021,225321535
39329021,328376598
39329021,211482582
39329021,83228924
39329021,262546497
39329021,267105988
39329021,179222099
39451664,308773612
39451664,351553980
39451664,123194539
39654332,334302879
39654332,315200330
39654332,171038943
39654332,301499587
39654332,42098392
39654332,248037125
39654332,85903472
39654332,50339809
39654332,316329529
39654332,388079909
39654332,379648827
39654332,93720284
3969118,235787950
3969118,271027722
3969118,128286222
3969118,268438636
3969118,224925705
3969118,273137980
3969118,169450807
3969118,184233249
3969118,287523223
39759851,16008761
39831683,151631416
39890165,243166213
39924752,117596970
39924752,400809059
40026613,116341546
40165705,87999668
40165705,344629736
40165705,245026467
40165705,328749418
40165705,117547812
40165705,236907158
40165705,346353831
40165705,125336909
40165705,37025762
40165705,389042493
40165705,314771904
40165705,172274560
40173766,157869215
40173766,12087487
40201228,339169107
40201228,184181655
40201228,204634836
40201228,184181655
40201228,176495142
40201228,204634836
40201228,259881169
40201228,187574292
40226536,99500948
40361638,286500886
40372444,207746445
40372444,268942216
40372444,249856507
40372444,26400216
40372444,71810728
40372444,329853018
40372444,108717204
40372444,230504
40372444,45547542
40387240,8468915
40387240,8468915
40387240,185353244
40387240,126196767
40387240,17155658
40387240,91467470
40406632,220220470
40406632,324232322
40406632,4515655
40406632,220220470
40406632,342689704
40410817,218386458
40492156,71627171
40492156,241953909
40492156,277181916
40642465,357798809
40642465,60661017
40642465,375338825
40642465,331557385
40642465,15478999
40642465,238198257
40642465,339328201
40642465,135313384
40642465,366686077
40642465,256414549
40642465,120961025
40642465,40131708
40796353,167535712
40796353,248004055
40796353,326587271
40796353,334372932
40796353,67615770
40796353,5128018
40796353,15368728
40796353,55467721
40796353,122912972
40796353,288097835
40796353,167535712
40796353,367859704
40796353,201986264
40796353,308669934
40796353,334372932
40796353,303540499
40882687,173726560
40914937,23068267
40914937,167264452
40914937,103843107
40923691,116418448
40923691,205303
40923691,17081360
40939846,159881653
41018134,283262051
41018134,28588687
41018134,28588687
41018134,311335309
41360374,237563253
41360374,257642486
41360374,356386457
41360374,39096893
41364364,25863192
41368753,9373459
41396203,147187212
41396203,195397165
41396203,151697025
41396203,370063378
41396203,318119155
41396203,130793340
41396203,173994398
41396203,178455398
41396203,210406210
41396203,144464696
41396203,2037462
41396203,309555645
41396203,5396729
41396203,294957465
41396203,76024968
41396203,289439724
41396203,188225539
41396203,258773299
41396203,67939008
41396203,335142288
41396203,250808345
41396203,42352239
41396203,91156789
41396203,10964900
41396203,301816331
41396203,213632130
41396203,114887507
41396203,384162910
41396203,189628092
41396203,95774224
41396203,203048289
41396203,51639717
41396203,183977820
41396203,185633639
41396203,192370040
41396203,85899185
41396203,367831296
41396203,54140256
41396203,330403115
41396203,271949353
41396203,18200249
41396203,252107260
41396203,45829816
41396203,126886692
41396203,129861250
41396203,29766860
41396203,90703586
41396203,276332942
41396203,329792988
41396203,184912972
41477659,90477520
41477659,251737837
41477659,15998898
41477659,194945308
41477659,392064135
41490598,398115270
41490598,398591411
41490598,366870845
41490598,152238365
41490598,398768265
41523541,158120661
41535307,388702480
41535307,13173911
41535307,227290248
41535307,400459870
41535307,400545672
41544061,226152000
41544061,193981638
41604199,357423431
41619394,273763921
41619394,204983944
41644099,14779778
41644099,341889939
41644099,7396583
41644099,85087294
41644099,135822879
416853,27324701
416853,173615491
416853,203652940
41779519,85579895
41779519,245114740
41779519,290836138
41960104,387968506
41960104,128190783
41960104,275347731
41960104,275138272
4210565,282550777
42133903,237176601
42133903,393990940
42133903,190905101
42133903,368723105
42171352,36739855
42242296,384416655
42242296,377990126
42288637,132525077
42288637,389177641
42288637,232930309
42288637,191397539
42288637,32658189
42288637,328263002
42288637,13319238
42325252,257803699
42325252,299667811
42361960,278409117
42361960,64032772
42361960,147747523
42361960,394916880
42361960,204284544
42361960,83787075
42361960,330892791
42361960,267145997
42361960,135260249
42361960,71306066
42407116,380232886
42407116,300329144
42407116,100584106
42464743,274329259
42464743,97655171
42510379,341775687
42510379,366909891
42510379,110647435
42574342,342479964
42574342,71624676
42574342,383362314
42616192,130533790
42616192,98574565
42616192,25611247
42616192,15536371
42616192,114378317
42616192,32641650
42616192,276069908
42616192,275818382
42616192,347764592
42616192,260622288
42616192,142680983
42616192,221799037
42616591,293055589
42616591,50082558
42639961,44588811
42639961,331029650
42639961,35200781
42639961,76336262
42639961,104790542
42639961,342885839
42639961,253197492
42639961,308014644
42639961,95555064
42639961,250760605
42639961,50537940
42639961,234299016
42711793,313701420
42711793,118948527
42793246,77414788
42793246,332975970
42793246,330687918
42793246,324456403
42793246,125634399
42793246,136499430
42793246,220238763
42793246,9482463
42849997,237515649
42873856,59586835
42873856,25790243
42873856,74986837
42873856,67457624
42873856,147038293
42873856,89430767
42873856,214283079
42873856,379124223
42873856,25790243
42873856,167496395
42873856,292681575
42873856,67457624
42873856,291459419
42873856,67457624
42873856,173469002
43231033,155128366
43231033,274709277
43231033,282209179
43231033,386644532
43231033,294218154
43231033,30104210
43231033,163539181
43231033,273695839
43231033,249420994
43231033,274709277
43231033,156360234
43231033,381852664
43231033,307187455
43231033,380231882
43231033,170572014
43231033,373985290
4330277,279452771
43386565,157002754
43410835,343328434
43466377,91230204
43466377,319961234
43466377,167784376
43466377,75289678
43466377,60657497
43525076,75578687
43525076,53527782
43525076,253418251
43525076,298610405
43525076,259795200
43525076,74725003
43525076,356584725
43525076,137306933
43525076,102584088
43525076,21461568
43525076,237896146
43525076,129807251
43525076,92679823
43525076,340685256
43525076,20375494
43525076,205313741
43525076,137520423
43525076,74532565
43525076,280239803
43525076,390617528
43525076,335761507
43525076,276193733
43525076,30307102
43525076,268810602
43525076,39030744
43525076,111145556
43525076,189186270
43525076,240870180
43525076,293401658
43525076,147378932
43601696,328243879
43877747,11369913
43877747,43700339
43877747,359062677
43964375,40438316
43964375,323383211
43964375,266160406
43964375,164566727
43964375,307524967
43964375,186133705
4406018,60560817
4406018,128723448
4406018,10098506
4406018,186306801
4406018,165990825
4406018,377014712
44127662,311011427
44127662,61182837
44194718,98141308
44194718,85671121
44374814,331843309
44374814,255978459
44374814,367799493
44374814,369891462
44494127,77499238
44494127,184238390
44494127,284392022
44494127,376602230
44494127,64577165
44494127,126643952
44494127,195912484
44494127,281077006
44494127,295508658
44494127,66875804
44494127,376602230
44494127,356032923
44494127,270963248
44494127,147549669
44494127,66875804
44494127,281077006
44494127,314705943
44494127,151602896
44494127,159657551
44494127,287652087
44494127,299992913
44494127,184238390
44494127,284392022
44494127,287652087
44494127,139586802
44494127,294164681
44536376,2478260
44562971,24378991
4459460,298785935
44710943,234927313
44710943,401778603
44710943,311780454
4472513,193746535
44754434,350713574
44754434,72173655
44754434,404035875
44754434,336648539
44754434,372506282
44754434,91213742
44754434,89110033
44754434,65392350
44754434,378920049
44766884,41639613
44766884,218559685
44766884,8034781
44766884,289164385
44766884,360448814
44766884,127419232
44766884,164701808
44766884,302817057
44766884,352564908
44849042,130932762
44953112,152208480
44953112,381022838
44953112,306533681
44953112,141094858
45123368,106701625
45123368,180094097
45210509,49929125
45210509,143995762
45210509,349267326
4523231,269942921
45334496,343312709
45334496,94714448
45334496,299588144
45334496,67574994
45334496,83453119
45334496,158294005
45429617,384228038
45429617,180220588
45429617,233871171
45429617,252752672
45542840,344264418
45542840,390667188
45542840,12649949
45542840,367195294
45542840,307378520
45542840,357970913
45542840,259559168
45542840,382441689
45542840,120712926
45542840,183522291
45542840,308851923
45542840,146199960
45542840,165343269
45552953,378583726
45552953,296562044
45568595,346200389
45592454,232726912
45629939,184931760
45629939,21474169
45629939,275608907
4566827,27289269
45683870,315131884
45683870,361471793
45683870,197182267
45716966,221067239
45841157,398942920
45892661,25205960
45895559,198823079
45895559,147064221
45895559,198823079
45991853,326704289
46037528,265744720
46042007,148895379
46079366,1190428
46079366,243345776
46079366,67719723
46079366,384591257
46079366,166345496
46079366,29800387
46079366,381683244
46079366,38164105
46166906,41686878
46166906,174470916
46166906,389531683
46166906,99318851
462876,173387395
462876,189992517
462876,254247173
462876,103567056
462876,381093510
462876,296835134
46312028,163580440
46312028,238934200
46312028,5868986
46312028,117630561
46312028,150996707
46312028,10680022
46312028,120428365
46312028,388470820
46312028,97529977
46312028,197291039
46312028,128758024
46312028,191638063
46312028,322584815
46312028,139407014
46384850,8338486
46394564,235698870
46394564,184890514
46394564,58220313
46394564,179981479
46554986,294239547
46554986,63750620
46554986,248911159
46554986,151755894
46554986,69953612
46554986,140474081
46554986,234131842
46770707,382177882
46770707,3052599
46770707,118566679
46770707,300802088
46770707,314544484
46770707,83851465
46770707,228783125
46770707,62848202
46770707,45051212
46770707,373589790
46770707,359414732
46770707,130090439
46770707,4292867
46770707,45051212
46770707,200656681
46832630,349950513
46832630,386724753
46873775,103106649
46873775,34228850
46877765,182645513
46877765,260181951
46971722,390619167
47114138,94320905
47114138,76269037
47114138,285708922
47131466,271251866
47131466,12277951
47131466,154436508
47131466,251714670
47142671,220498193
47184224,13576693
47184224,392436468
47199020,165610229
47199020,50429635
47199020,37113667
47199020,108717766
47222483,398401416
47222483,128299967
47222483,48590053
47234648,292041662
47336471,338023812
47355851,10757717
47380556,136544350
47380556,69282199
47424857,35868990
47424857,9338584
47424857,383970041
47424857,166583001
47424857,352652645
47424857,220130626
47424857,264213846
47456582,200846580
47456582,214847561
47456582,105380642
47456582,311897576
47456582,362300787
47572418,147268932
47572418,141614914
47588459,194701908
47588459,314903844
47627924,87633413
47627924,288726044
47627924,28495191
47633249,396056251
47633249,206701992
47633249,188499033
47633249,346378491
47633249,230293930
47679077,113155998
47762627,83161663
47762627,172111830
47762627,276639842
47762627,335127467
47804078,205605269
47902025,400262265
47902025,203882348
47902025,205171980
47902025,28145579
47902025,4134969
47902025,370342471
47902025,187550611
47902025,34766514
47902025,91131960
47950784,82400483
47950784,240034924
47950784,233983163
47950784,10004635
47950784,145224362
47950784,295364687
47950784,82400483
47950784,402176632
47954774,168789459
47954774,195134213
47954774,356198450
47993030,128882250
48001542,217945426
48001542,2038171
48029748,263906238
48029748,253450791
48029748,351433581
48029748,96559105
48029748,316281086
48029748,263906238
48029748,253450791
48029748,377344204
48029748,96559105
48029748,219051597
48029748,316281086
48195330,215402213
48332781,181714912
4839080,47201638
4839080,45141162
48433227,285721157
48433227,81491621
48433227,339756266
48433227,49909570
48433227,180987614
48433227,26799522
48433227,25471080
48433227,206810248
48433227,181382746
48433227,326477166
48433227,55209033
48433227,238849830
48433227,47530906
48433227,297869346
48433227,87748427
48433227,128165010
48532818,65155637
48532818,186870441
48532818,236423392
48532818,184026385
48532818,299989854
48559665,218039525
48559665,47558261
48559665,54556965
48559665,126875447
48559665,122177496
48674940,312219367
48674940,235423744
48674940,59824659
4871912,283178889
48799887,49012974
48799887,58131802
49016433,91088779
49016433,230519409
49016433,271385033
49016433,140014835
49060518,7677431
49060518,150745281
49060518,127255907
49060518,367257136
49060518,367257136
49060518,150745281
49060518,309632381
49060518,166505501
49072569,364108333
49078896,317374574
49078896,327256514
49099929,151399550
49099929,238289627
49099929,399190531
49134891,269170954
49134891,384850316
49151535,66388470
49151535,101750622
49151535,242852892
49151535,284758737
4915814,186653415
4915814,343575787
49249839,351026492
49249839,2719863
49249839,99522608
49368990,269452324
49424301,229155273
49424301,351588976
49424301,81695092
49424301,288294434
49424301,362084924
49444128,287302313
49444128,53364423
49444128,277681513
49444128,159785266
49444128,298286610
49444128,218038313
49444128,278567230
49444128,302080824
49444128,162618129
49444128,315648826
49444128,33111176
49444128,169135512
49444128,78499482
49444128,164310382
49444128,7882026
49444128,4304288
49444128,213246191
49444128,90716096
49444128,82841018
49444128,157840457
49444128,80396371
49444128,342828182
49444128,88536091
49444128,209850805
49444128,38167681
49444128,47742069
49444128,385497907
49444128,284432335
49444128,352882725
49444128,360707265
49444128,341559320
49444128,55148323
49444128,88500555
49448517,323017523
49448517,97576989
49461057,161445287
49461057,345056697
49461057,9094966
49461057,56644298
49461057,183610677
49470324,206117080
49470324,227316292
49470324,89240138
49470324,90671317
49537083,130127695
49552074,236668026
49562586,129040572
49651266,359825371
49651266,312021488
49651266,312021488
49711251,385152703
49711251,123974875
49711251,369941663
49828137,379192835
49847118,329722197
49847118,267164671
49847118,321979799
49847118,280722531
49847118,355506977
49847118,160603259
49847118,159929396
49847118,58926253
49847118,178103169
49847118,282473687
4984808,201672485
4984808,194387409
4984808,72157571
4984808,218766652
4984808,182633427
4984808,281042474
4984808,52646601
49881774,356801990
49881774,39806642
49887417,272695324
49887417,46479160
49889355,125089236
49889355,295320986
49889355,144806128
49889355,381679641
49889355,215034128
49889355,223844995
49889355,203203417
49889355,220814275
49897929,253552746
49897929,381279806
49897929,57284473
49897929,81593217
49897929,184819545
50070856,35388516
50114359,229347739
50114359,183038900
50114359,283687321
50142094,163241167
50142094,254127882
50146084,242709260
50146084,369875217
50226808,20120398
50226808,16296505
50226808,202728887
50226808,228951791
50226808,184961911
50240041,75045499
50240041,163003962
50325088,180502553
50325088,224928809
50325088,166559479
50325088,289853271
50325088,156100882
50325088,289853271
50325088,139040709
50325088,301619927
50325088,25217812
50325088,159826584
50325088,156100882
50325088,272236643
50325088,69925450
50325088,113033221
50325088,311920623
50325088,113033221
50325088,159826584
50325088,152913686
50325088,180502553
50325088,163031151
50325088,325779249
50325088,290487126
50325088,59039123
50325088,214065487
50325088,214065487
50325088,152913686
50325088,272236643
50325088,224928809
50325088,146514331
50325088,290487126
50329876,264305345
50329876,330240005
50479375,150761697
50498755,128082028
50507236,41261857
50507236,47560286
50507236,72394081
50507236,49425015
50507236,135889167
50507236,112198167
5052974,59658692
50607121,333423415
50607121,15082778
50657932,274421533
50661718,345914335
50661718,230002372
50661718,326221253
50665708,169843232
50665708,349481120
50665708,358497924
50665708,355111371
50688964,344097280
5069024,16370098
5069024,159713196
5069024,319824377
5069024,45769343
5069024,153169060
5069024,345972556
5069024,117831965
5069024,124663050
5069024,353951709
5069024,153916769
5069024,175463287
5069024,213140092
5069024,301044008
50721190,336992775
50748151,44411003
50748151,48747138
50756326,331245482
50778889,138066404
50783368,205542738
50783368,126736727
50783368,396800205
50783368,56492149
50783368,12892261
50783368,115007853
50783368,40459904
50783368,389094378
50783368,18915025
50783368,57012047
50783368,275271710
50783368,361303716
50783368,326497143
50783368,94386276
50783368,323860027
50783368,115490382
50783368,208134094
50783368,36037969
50783368,29100103
50783368,33482905
50783368,198179167
50783368,63396714
50783368,46323920
50783368,342657029
50783368,227649173
50783368,17301085
50783368,180859656
50783368,374214353
50783368,396262832
50783368,266432332
50783368,153164957
50783368,95630134
50783368,163465674
50783368,330025270
50805790,146543101
50805790,335439804
50805790,70291150
50805790,127342263
50845804,198069532
50913052,210227512
50913052,267015280
50913052,50695641
50936023,26283799
50936023,148207594
50936023,138257243
50936023,191672615
50936023,332788377
50936023,248118635
50936023,240789499
50948074,109335981
50948473,104198849
50948473,85701754
51020539,45678949
51020539,358004275
51020539,231967973
51020539,6985031
51020539,208925287
51020539,233393101
51020539,301427670
51020539,1663368
51020539,15821671
51020539,172289706
51020539,197890173
51020539,161439635
51020539,69753256
51020539,164532600
